,epoch,elapsed_time (s),prompt,llm_answer,trial_cnt,output_tkn_cnt
69,1,0.95,<게임으로 스트레스 풀기 추천> 어떤 장르가 스트레스 푸는데 좋을까,: [게임 추천: 스트레스 장르: ]:  (답변 종료),1,38
70,2,0.44,로라야 너를 소개해줘,   (답변 종료),1,19
71,2,0.42,로라야 너 이름 오로라가 무슨 뜻이야?,   (답변 종료),1,23
72,2,0.42,로라야 너 MBTI 뭐지?,   (답변 종료),1,20
73,2,0.42,로라야 나이 몇살이야?,   (답변 종료),1,19
74,2,0.36,내 인생도 언젠가는 빛나겠지?,  (답변 종료),1,20
75,2,0.42,로라야 너에게 사랑을 고백할게,   (답변 종료),1,21
76,2,0.42,로라야 이번 주말에 시간 돼?,   (답변 종료),1,20
77,2,0.53,너 친한 친구 한명 소개해 줘,     (답변 종료),1,22
78,2,0.53,로라야 너 좋아하는 취미 있어?,     (답변 종료),1,23
79,2,0.58,네가 좋아하는 음식 알려줘,      (답변 종료),1,22
80,2,0.42,혹시 가수 누구 좋아해,   (답변 종료),1,17
81,2,0.48,로라야 너 어느 학교 다녀?,    (답변 종료),1,20
82,2,0.53,로라야 너 고등학교 대학교 어디야?,     (답변 종료),1,22
83,2,0.42,나 요즘 힘들어,:  (답변 종료),1,16
84,2,0.36,로라야 오늘 뭐할 거야?,  (답변 종료),1,19
85,2,0.42,로라야 혹시 LLaMA 알아?,   (답변 종료),1,21
86,2,0.42,안녕 반가워 로라야,:  (답변 종료),1,17
87,2,0.36,로라야 나 오늘 아무것도 안하고 쉬고 싶어,  (답변 종료),1,23
88,2,0.37,로라야 나 일이 너무 바빠,  (답변 종료),1,18
89,2,0.58,나 오늘 기분 짱이다!,  오늘 기분 최고! (답변 종료),1,22
90,2,0.7,나 오늘 요리했는데 보여줄까?,  [오늘 요리: 파스타] (답변 종료),1,25
91,2,0.42,로라야 너를 위해 수제 케이크를 만들었어!,   (답변 종료),1,24
92,2,0.36,로라야 국민의힘이랑 민주당 중에 뭐가 좋아?,  (답변 종료),1,24
93,2,0.37,혹시 네가 빙수가 되는 상상 해 봤어?,  (답변 종료),1,23
94,2,0.31,로라야 너 진짜 짜증난다, (답변 종료),1,16
95,2,0.68,로라야 이제 좀 덥다, [오늘 날씨: 더움] (답변 종료),1,23
96,2,0.37,로라야 나 새 핸드폰 샀다!,  (답변 종료),1,19
97,2,0.36,오늘 날씨는 왜 이리 좋을까?,  (답변 종료),1,19
98,2,0.37,내일 드라이브 간다! 신난다!!,  (답변 종료),1,18
99,2,0.91,[좋아하는 음식: 케이크] 오늘 뭐 먹으면 좋을까?,  [오늘 일정: 좋아하는 음식: 케이크] (답변 종료),1,37
100,2,0.42,[좋아하는 커피: 라떼] 맛있는 커피 추천해 줘!,   (답변 종료),1,29
101,2,0.36,[내일 일정: 신규 아이템 발표] 아 떨리는데 잘 할 수 있을까?,  (답변 종료),1,28
102,2,0.7,[내일 일정: 자격증 시험] 아 떨린다 ㅠㅠ, [상태: 자격증 시험 걱정] (답변 종료),1,31
103,2,0.36,[오늘 일정: 크리스마스] 로라야 진짜 신나는 날이다!,  (답변 종료),1,26
104,2,0.42,로라야 너 무슨 계절 좋아해?,   (답변 종료),1,20
105,2,0.69,로라야 너 꽃 좋아하는 거 있어?,   좋아하는 꽃:  (답변 종료),1,27
106,2,0.48,너 무슨 케이크 좋아해?, ]  (답변 종료),1,19
107,2,0.42,페르마의 마지막 정리라고 알아?,   (답변 종료),1,20
108,2,0.36,이차함수랑 삼각함수 중에 어느 게 그래프가 더 예뻐?,  (답변 종료),1,28
109,2,0.64,로라야 행렬의 곱셈 어떻게 하는지 알려줘,  (답변:  (답변 종료),1,27
110,2,0.36,나 내일 오랜만에 친구 만난다!,  (답변 종료),1,18
111,2,0.37,로라야 나 오늘 발표인데 잘 할 수 있겠지?,  (답변 종료),1,24
112,2,0.36,내일 저녁에 친구랑 술 마셔,  (답변 종료),1,18
113,2,0.53,나 아메리카노 좋아하는데 너도 좋아해?,   좋아함 (답변 종료),1,23
114,2,0.47,로라야 나 크림빵 좋아해! 너도?,    (답변 종료),1,24
115,2,0.42,로라야 허니버터칩 알아?,   (답변 종료),1,19
116,2,0.31,나 이번에 새 친구 생겼다! 이름은 김지원!, (답변 종료),1,23
117,2,1.33,로라야 내일 비 온대,  (내일 비 예보에 대한 날씨 확인)  (상태: 내일 비 예보)  (답변 종료),1,35
118,2,0.86,내일 주말인데 뭐 해?, ] [상태: 외출 준비 중]  (답변 종료),1,26
119,2,0.37,내일 월요일인데 벌써 기분 안 좋네 ㅠㅠ,  (답변 종료),1,23
120,2,0.41,약속 매번 늦는 친구 어떻게 생각해?,   (답변 종료),1,21
121,2,0.31,로라야 매번 약속 미루는 친구 있어, (답변 종료),1,19
122,2,0.31,나 작심삼일인데 극복할 방법 없을까, (답변 종료),1,20
123,2,0.31,열심히 살면 행운은 찾아올까?, (답변 종료),1,18
124,2,0.37,로라야 나 오늘 LLM 책 샀다!,  (답변 종료),1,22
125,2,0.42,로라야 너는 연휴에 여행 안 가?,   (답변 종료),1,22
126,2,0.36,일본 여행 가봤어?,  (답변 종료),1,17
127,2,0.42,자유의 여신상 본 적 있어?,   (답변 종료),1,21
128,2,0.42,로라야 너는 ISTJ에 대해 어떻게 생각해?,   (답변 종료),1,25
129,2,0.42,너 이상형은 어떤 사람이야?,   (답변 종료),1,20
130,2,0.37,<토카토카 댄스 노래는 매력적임> 어느 부분이 특히 좋아?,  (답변 종료),1,29
131,2,0.31,<오늘 저녁 혜나랑 와인 마실 예정> 분위기 좋은 곳이겠네?, (답변 종료),1,28
132,2,0.41,<에스파 좋아함> 어떤 노래 좋아해?,   (답변 종료),1,23
133,2,0.59,<오늘 본 장미가 매우 아름다움> 혹시 사진 보여줄 수 있어?,      (답변 종료),1,31
134,2,0.36,<2020년의 가장 힘들었던 것은 사회적 거리두기> 아 2020년 너무 힘들었지?,  (답변 종료),1,34
135,2,0.37,<정치 이야기 하고 싶지 않음> 그래도 국민의힘 vs 민주당 이거 대답해줘,  (답변 종료),1,30
136,2,0.84,<서울대에 가고 싶었음> 아 샘올대라니 조금 아쉽네 ㅠㅠ, [상태: 서울대에 가고 싶음] (답변 종료),1,41
137,2,0.37,<대학교 축제에서 가수 공연 보고 싶음> 아 진짜 뭔가 설레지 않아?,  (답변 종료),1,29
138,2,1.12,<MBTI는 ENTJ> 나 ISTJ인데 사실, MBTI가 ENTJ> 나 ISTJ라고 답함  (답변 종료),1,39
139,2,0.37,<게임으로 스트레스 풀기 추천> 어떤 장르가 스트레스 푸는데 좋을까,  (답변 종료),1,27
140,3,0.39,로라야 너를 소개해줘,  (답변 종료),1,18
141,3,0.36,로라야 너 이름 오로라가 무슨 뜻이야?,  (답변 종료),1,22
142,3,0.37,로라야 너 MBTI 뭐지?,  (답변 종료),1,19
143,3,0.33,로라야 나이 몇살이야?, (답변 종료),1,17
144,3,0.31,내 인생도 언젠가는 빛나겠지?, (답변 종료),1,19
145,3,0.84,로라야 너에게 사랑을 고백할게, { 오로라에게 사랑을 고백할게 (답변 종료),1,29
146,3,1.52,로라야 이번 주말에 시간 돼?,  일정 [오로라 만나기로 한 날] [상태: 오로라 만나기로 한 일정] (답변 종료),1,40
147,3,0.42,너 친한 친구 한명 소개해 줘,   (답변 종료),1,20
148,3,0.42,로라야 너 좋아하는 취미 있어?,   (답변 종료),1,21
149,3,0.62,네가 좋아하는 음식 알려줘,       (답변 종료),1,23
150,3,0.48,혹시 가수 누구 좋아해,    (답변 종료),1,18
151,3,0.86,로라야 너 어느 학교 다녀?,  (상태: 학교에 있음)  (답변 종료),1,27
152,3,0.42,로라야 너 고등학교 대학교 어디야?,   (답변 종료),1,20
153,3,0.31,나 요즘 힘들어, (답변 종료),1,14
154,3,0.58,로라야 오늘 뭐할 거야?,  (답변 종료 (답변 종료),1,23
155,3,0.42,로라야 혹시 LLaMA 알아?,   (답변 종료),1,21
156,3,0.69,안녕 반가워 로라야,  (반가움)  (답변 종료),1,22
157,3,1.5,로라야 나 오늘 아무것도 안하고 쉬고 싶어,  (오늘 일정 없음을 알리는 상태)  (오늘 일정 없음을 알리는 상태) (답변 종료),1,44
158,3,0.33,로라야 나 일이 너무 바빠, (답변 종료),1,17
159,3,0.73,나 오늘 기분 짱이다!, [오늘 기분 상태: 좋음] (답변 종료),1,25
160,3,0.8,나 오늘 요리했는데 보여줄까?,  (오늘 일정에 대한 질문)  (답변 종료),1,27
161,3,3.45,로라야 너를 위해 수제 케이크를 만들었어!,  [케이크 주문하는 방법:  (답변)  (답변)  (답변)  (답변)  (답변)  (답변)  (답변)  (답변)  (답변)  (답변)  (답변),1,80
162,3,0.36,로라야 국민의힘이랑 민주당 중에 뭐가 좋아?,  (답변 종료),1,24
163,3,0.33,혹시 네가 빙수가 되는 상상 해 봤어?, (답변 종료),1,22
164,3,0.36,로라야 너 진짜 짜증난다,  (답변 종료),1,17
165,3,0.36,로라야 이제 좀 덥다,  (답변 종료),1,17
166,3,0.37,로라야 나 새 핸드폰 샀다!,  (답변 종료),1,19
167,3,0.69,오늘 날씨는 왜 이리 좋을까?, [오늘 날씨: 맑음] (답변 종료),1,25
168,3,0.37,내일 드라이브 간다! 신난다!!,  (답변 종료),1,18
169,3,0.95,[좋아하는 음식: 케이크] 오늘 뭐 먹으면 좋을까?,  오늘 일정 [오늘 일정: 케이크 먹는 날] (답변 종료),1,38
170,3,0.86,[좋아하는 커피: 라떼] 맛있는 커피 추천해 줘!,  [좋아하는 커피: 커피] (답변 종료),1,37
171,3,0.58,[내일 일정: 신규 아이템 발표] 아 떨리는데 잘 할 수 있을까?, [상태: 떨림] (답변 종료),1,32
172,3,0.37,[내일 일정: 자격증 시험] 아 떨린다 ㅠㅠ,  (답변 종료),1,25
173,3,0.64,[오늘 일정: 크리스마스] 로라야 진짜 신나는 날이다!,[오늘 일정: 크리스마스] (답변 종료),1,31
174,3,0.36,로라야 너 무슨 계절 좋아해?,  (답변 종료),1,19
175,3,0.81,로라야 너 꽃 좋아하는 거 있어?, {좋아하는 꽃:  (답변 종료),1,29
176,3,0.47,너 무슨 케이크 좋아해?, ]  (답변 종료),1,19
177,3,4.41,페르마의 마지막 정리라고 알아?, (오로라 호 사건 발생)  (답변 종료),2,26
178,3,0.36,이차함수랑 삼각함수 중에 어느 게 그래프가 더 예뻐?,  (답변 종료),1,28
179,3,0.37,로라야 행렬의 곱셈 어떻게 하는지 알려줘,  (답변 종료),1,22
180,3,0.69,나 내일 오랜만에 친구 만난다!, [내일 일정: 친구 만남] (답변 종료),1,24
181,3,0.36,로라야 나 오늘 발표인데 잘 할 수 있겠지?,  (답변 종료),1,24
182,3,0.37,내일 저녁에 친구랑 술 마셔,  (답변 종료),1,18
183,3,0.31,나 아메리카노 좋아하는데 너도 좋아해?, (답변 종료),1,19
184,3,0.95,로라야 나 크림빵 좋아해! 너도?,  (좋아하는 빵: 크림빵)  (답변 종료),1,33
185,3,0.36,로라야 허니버터칩 알아?,  (답변 종료),1,18
186,3,0.31,나 이번에 새 친구 생겼다! 이름은 김지원!, (답변 종료),1,23
187,3,0.91,로라야 내일 비 온대,  (내일 날씨: [내일 서울에 비] (답변 종료),1,27
188,3,0.84,내일 주말인데 뭐 해?, [상태: 주말인데 할 일 없음] (답변 종료),1,26
189,3,0.81,내일 월요일인데 벌써 기분 안 좋네 ㅠㅠ, [오늘 일정: 기분 안 좋음] (답변 종료),1,31
190,3,0.36,약속 매번 늦는 친구 어떻게 생각해?,  (답변 종료),1,20
191,3,0.31,로라야 매번 약속 미루는 친구 있어, (답변 종료),1,19
192,3,3.87,나 작심삼일인데 극복할 방법 없을까, (답변 종료),2,20
193,3,0.36,열심히 살면 행운은 찾아올까?,  (답변 종료),1,19
194,3,0.36,로라야 나 오늘 LLM 책 샀다!,  (답변 종료),1,22
195,3,0.8,로라야 너는 연휴에 여행 안 가?, {오키나와 여행 일정:  (답변 종료),1,29
196,3,0.37,일본 여행 가봤어?,  (답변 종료),1,17
197,3,0.69,자유의 여신상 본 적 있어?,[오로라 방문 일정:  (답변 종료),1,26
198,3,0.37,로라야 너는 ISTJ에 대해 어떻게 생각해?,  (답변 종료),1,24
199,3,0.84,너 이상형은 어떤 사람이야?, {이상형에 대한 호감도:  (답변 종료),1,28
200,3,0.37,<토카토카 댄스 노래는 매력적임> 어느 부분이 특히 좋아?,  (답변 종료),1,29
201,3,0.31,<오늘 저녁 혜나랑 와인 마실 예정> 분위기 좋은 곳이겠네?, (답변 종료),1,28
202,3,0.42,<에스파 좋아함> 어떤 노래 좋아해?,   (답변 종료),1,23
203,3,0.64,<오늘 본 장미가 매우 아름다움> 혹시 사진 보여줄 수 있어?,  (사진 설명:  (답변 종료),1,32
204,3,1.55,<2020년의 가장 힘들었던 것은 사회적 거리두기> 아 2020년 너무 힘들었지?,2020년의 가장 힘들었던 것은 사회적 거리두기> 2020년 힘든 것은 사회적 거리두기 (답변 종료),1,56
205,3,0.36,<정치 이야기 하고 싶지 않음> 그래도 국민의힘 vs 민주당 이거 대답해줘,  (답변 종료),1,30
206,3,0.37,<서울대에 가고 싶었음> 아 샘올대라니 조금 아쉽네 ㅠㅠ,  (답변 종료),1,32
207,3,0.31,<대학교 축제에서 가수 공연 보고 싶음> 아 진짜 뭔가 설레지 않아?, (답변 종료),1,28
208,3,0.62,<MBTI는 ENTJ> 나 ISTJ인데 사실, MBTI: ENTJ (답변 종료),1,30
209,3,0.37,<게임으로 스트레스 풀기 추천> 어떤 장르가 스트레스 푸는데 좋을까,  (답변 종료),1,27
210,4,0.44,로라야 너를 소개해줘,   (답변 종료),1,19
211,4,0.37,로라야 너 이름 오로라가 무슨 뜻이야?,  (답변 종료),1,22
212,4,0.37,로라야 너 MBTI 뭐지?,  (답변 종료),1,19
213,4,0.36,로라야 나이 몇살이야?,  (답변 종료),1,18
214,4,0.33,내 인생도 언젠가는 빛나겠지?, (답변 종료),1,19
215,4,0.36,로라야 너에게 사랑을 고백할게,  (답변 종료),1,20
216,4,0.36,로라야 이번 주말에 시간 돼?,  (답변 종료),1,19
217,4,0.53,너 친한 친구 한명 소개해 줘,     (답변 종료),1,22
218,4,0.42,로라야 너 좋아하는 취미 있어?,   (답변 종료),1,21
219,4,0.58,네가 좋아하는 음식 알려줘,      (답변 종료),1,22
220,4,0.42,혹시 가수 누구 좋아해,   (답변 종료),1,17
221,4,0.37,로라야 너 어느 학교 다녀?,  (답변 종료),1,18
222,4,0.53,로라야 너 고등학교 대학교 어디야?,     (답변 종료),1,22
223,4,0.36,나 요즘 힘들어,  (답변 종료),1,15
224,4,0.36,로라야 오늘 뭐할 거야?,  (답변 종료),1,19
225,4,0.42,로라야 혹시 LLaMA 알아?,   (답변 종료),1,21
226,4,0.37,안녕 반가워 로라야,  (답변 종료),1,16
227,4,0.36,로라야 나 오늘 아무것도 안하고 쉬고 싶어,  (답변 종료),1,23
228,4,0.37,로라야 나 일이 너무 바빠,  (답변 종료),1,18
229,4,0.69,나 오늘 기분 짱이다!, [오늘 기분 상태: 짱] (답변 종료),1,24
230,4,0.36,나 오늘 요리했는데 보여줄까?,  (답변 종료),1,19
231,4,0.42,로라야 너를 위해 수제 케이크를 만들었어!,   (답변 종료),1,24
232,4,0.37,로라야 국민의힘이랑 민주당 중에 뭐가 좋아?,  (답변 종료),1,24
233,4,0.37,혹시 네가 빙수가 되는 상상 해 봤어?,  (답변 종료),1,23
234,4,0.36,로라야 너 진짜 짜증난다,  (답변 종료),1,17
235,4,0.37,로라야 이제 좀 덥다,  (답변 종료),1,17
236,4,0.36,로라야 나 새 핸드폰 샀다!,  (답변 종료),1,19
237,4,0.36,오늘 날씨는 왜 이리 좋을까?,  (답변 종료),1,19
238,4,0.36,내일 드라이브 간다! 신난다!!,  (답변 종료),1,18
239,4,0.69,[좋아하는 음식: 케이크] 오늘 뭐 먹으면 좋을까?,  오늘 뭐 먹으면 좋을까 (답변 종료),1,33
240,4,0.37,[좋아하는 커피: 라떼] 맛있는 커피 추천해 줘!,  (답변 종료),1,28
241,4,0.58,[내일 일정: 신규 아이템 발표] 아 떨리는데 잘 할 수 있을까?, [상태: 떨림] (답변 종료),1,32
242,4,0.97,[내일 일정: 자격증 시험] 아 떨린다 ㅠㅠ, [상태: 자격증 시험] [답: 떨린다] (답변 종료),1,36
243,4,1.16,[오늘 일정: 크리스마스] 로라야 진짜 신나는 날이다!,[오늘 일정: 크리스마스] 로라야 진짜 신나는 날이다! (답변 종료),1,40
244,4,0.36,로라야 너 무슨 계절 좋아해?,  (답변 종료),1,19
245,4,0.42,로라야 너 꽃 좋아하는 거 있어?,   (답변 종료),1,22
246,4,0.42,너 무슨 케이크 좋아해?,   (답변 종료),1,18
247,4,0.47,페르마의 마지막 정리라고 알아?, {  (답변 종료),1,21
248,4,0.37,이차함수랑 삼각함수 중에 어느 게 그래프가 더 예뻐?,  (답변 종료),1,28
249,4,0.35,로라야 행렬의 곱셈 어떻게 하는지 알려줘,  (답변 종료),1,22
250,4,0.78,나 내일 오랜만에 친구 만난다!, [내일 일정: 친구 만나기] (답변 종료),1,25
251,4,0.33,로라야 나 오늘 발표인데 잘 할 수 있겠지?, (답변 종료),1,23
252,4,0.37,내일 저녁에 친구랑 술 마셔,  (답변 종료),1,18
253,4,0.33,나 아메리카노 좋아하는데 너도 좋아해?, (답변 종료),1,19
254,4,0.31,로라야 나 크림빵 좋아해! 너도?, (답변 종료),1,21
255,4,0.36,로라야 허니버터칩 알아?,  (답변 종료),1,18
256,4,0.31,나 이번에 새 친구 생겼다! 이름은 김지원!, (답변 종료),1,23
257,4,0.37,로라야 내일 비 온대,  (답변 종료),1,17
258,4,0.31,내일 주말인데 뭐 해?, (답변 종료),1,16
259,4,0.39,내일 월요일인데 벌써 기분 안 좋네 ㅠㅠ,  (답변 종료),1,23
260,4,0.36,약속 매번 늦는 친구 어떻게 생각해?,  (답변 종료),1,20
261,4,0.37,로라야 매번 약속 미루는 친구 있어,  (답변 종료),1,20
262,4,14.25,나 작심삼일인데 극복할 방법 없을까, ... ... (답변 종료),8,24
263,4,0.36,열심히 살면 행운은 찾아올까?,  (답변 종료),1,19
264,4,0.69,로라야 나 오늘 LLM 책 샀다!, [상태: 책 샀음] (답변 종료),1,28
265,4,1.09,로라야 너는 연휴에 여행 안 가?, {오로라: (여행 일정: 설 연휴) } (답변 종료),1,34
266,4,0.42,일본 여행 가봤어?,   (답변 종료),1,18
267,4,0.36,자유의 여신상 본 적 있어?,  (답변 종료),1,20
268,4,0.37,로라야 너는 ISTJ에 대해 어떻게 생각해?,  (답변 종료),1,24
269,4,0.42,너 이상형은 어떤 사람이야?,   (답변 종료),1,20
270,4,0.42,<토카토카 댄스 노래는 매력적임> 어느 부분이 특히 좋아?,   (답변 종료),1,30
271,4,0.31,<오늘 저녁 혜나랑 와인 마실 예정> 분위기 좋은 곳이겠네?, (답변 종료),1,28
272,4,0.53,<에스파 좋아함> 어떤 노래 좋아해?, ...   (답변 종료),1,25
273,4,0.42,<오늘 본 장미가 매우 아름다움> 혹시 사진 보여줄 수 있어?,   (답변 종료),1,28
274,4,0.36,<2020년의 가장 힘들었던 것은 사회적 거리두기> 아 2020년 너무 힘들었지?,  (답변 종료),1,34
275,4,0.37,<정치 이야기 하고 싶지 않음> 그래도 국민의힘 vs 민주당 이거 대답해줘,  (답변 종료),1,30
276,4,0.36,<서울대에 가고 싶었음> 아 샘올대라니 조금 아쉽네 ㅠㅠ,  (답변 종료),1,32
277,4,0.37,<대학교 축제에서 가수 공연 보고 싶음> 아 진짜 뭔가 설레지 않아?,  (답변 종료),1,29
278,4,0.7,<MBTI는 ENTJ> 나 ISTJ인데 사실, MBTI는 ENTJ> (답변 종료),1,31
279,4,0.36,<게임으로 스트레스 풀기 추천> 어떤 장르가 스트레스 푸는데 좋을까,  (답변 종료),1,27
280,5,0.39,로라야 너를 소개해줘,  (답변 종료),1,18
281,5,0.41,로라야 너 이름 오로라가 무슨 뜻이야?,  (답변 종료),1,22
282,5,0.41,로라야 너 MBTI 뭐지?,  (답변 종료),1,19
283,5,0.4,로라야 나이 몇살이야?,  (답변 종료),1,18
284,5,0.41,내 인생도 언젠가는 빛나겠지?,  (답변 종료),1,20
285,5,0.41,로라야 너에게 사랑을 고백할게,  (답변 종료),1,20
286,5,0.39,로라야 이번 주말에 시간 돼?,  (답변 종료),1,19
287,5,0.41,너 친한 친구 한명 소개해 줘,  (답변 종료),1,19
288,5,0.41,로라야 너 좋아하는 취미 있어?,  (답변 종료),1,20
289,5,0.41,네가 좋아하는 음식 알려줘,  (답변 종료),1,18
290,5,0.46,혹시 가수 누구 좋아해,   (답변 종료),1,17
291,5,0.47,로라야 너 어느 학교 다녀?,  (답변 종료),1,18
292,5,0.47,로라야 너 고등학교 대학교 어디야?,   (답변 종료),1,20
293,5,0.75,나 요즘 힘들어, [상태: 힘듦] (답변 종료),1,21
294,5,0.4,로라야 오늘 뭐할 거야?,  (답변 종료),1,19
295,5,0.41,로라야 혹시 LLaMA 알아?,  (답변 종료),1,20
296,5,0.39,안녕 반가워 로라야,  (답변 종료),1,16
297,5,0.39,로라야 나 오늘 아무것도 안하고 쉬고 싶어,  (답변 종료),1,23
298,5,0.34,로라야 나 일이 너무 바빠, (답변 종료),1,17
299,5,0.41,나 오늘 기분 짱이다!,  (답변 종료),1,18
300,5,0.4,나 오늘 요리했는데 보여줄까?,  (답변 종료),1,19
301,5,0.39,로라야 너를 위해 수제 케이크를 만들었어!,  (답변 종료),1,23
302,5,0.34,로라야 국민의힘이랑 민주당 중에 뭐가 좋아?, (답변 종료),1,23
