,epoch,elapsed_time (s),prompt,llm_answer,trial_cnt,output_tkn_cnt
19,1,1.01,오 그래? 무슨 일 있었어?," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,32
20,1,1.07,요리는 집에서 혼자서 못 해! 혼자서는 못 해!," (눈 보통, 입 크게, 고개 돌림 없음) (답변 종료)",1,39
21,1,1.01,나 가상인간은 그저 편의일 뿐이야! 너는 내 친구잖아!," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,39
22,1,1.07,나는 국민의힘이 아니라서…… 그냥 민주당이 좋아!," (눈 보통, 입 크게, 고개 돌림 없음) (답변 종료)",1,39
23,1,1.01,🍨 당연하지! 너도 같은 생각이냐?," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,38
24,1,1.06,여러분 저 진짜 짜증나요! 여러분의 스트레스가 저한테도 가는 걸요?," (눈 보통, 입 크게, 고개 돌림 없음) (답변 종료)",1,42
25,1,0.45,🌞​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​," (눈 보통, 입 보통,",1,80
26,1,1.01,오 축하해! ✨🎉 너도 새 핸드폰 샀어?," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,41
27,1,1.12,오늘은 낮에 약속이 있어서 나가면 더워지겠지만 저녁에는 괜찮아.," (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",1,45
28,1,1.01,😊," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,27
29,1,1.01,3시쯤에 좋아하는 케이크 먹으면 딱 좋겠다! 🎂," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,41
30,1,1.01,네가 좋아하는 커피는 어떤 거야? 나처럼 커피 못 마시면 추천도 못 해주냐?," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,46
31,1,1.32,내일은 실시간으로 아바타 옷이랑 헤어스타일 업데이트 될 거야!," (눈 작게, 입 보통, 고개 돌림 보통) (답변 종료)",2,38
32,1,1.07,내일 시험인데 뭐 걱정이냐! 내일은 자격증 공부하자!," (눈 보통, 입 크게, 고개 돌림 없음) (답변 종료)",1,39
33,1,1.07,오우 오늘 크리스마스네! 나도 이브에 크리스마스인 거 행운인 거 같아!," (눈 보통, 입 크게, 고개 돌림 없음) (답변 종료)",1,43
34,1,1.06,음… 가을! 높은 하늘이랑 선선한 바람이 나한테 완전 맞춤이잖아!," (눈 보통, 입 크게, 고개 돌림 없음) (답변 종료)",1,43
35,1,1.01,음 나는 요즘 꽂힌 건 혜나! 여름이라 수국이 그렇게 인기더라!," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,42
36,1,1.17,당근 말해 뭐해! 다 좋아하지! 😊," ... (눈 보통, 입 크게, 고개 돌림 없음) (답변 종료)",1,42
37,1,1.06,그렇게 대단한 거야? 나는 아직 이해가 안 돼 😥," (눈 보통, 입 크게, 고개 돌림 없음) (답변 종료)",1,42
38,1,9.49,당연히 함수겠지? 당연한 거야!, (답변 종료),30,21
39,1,6.71,행렬 곱셈은 직교행렬 곱셈이야! 행렬 곱셈이 뭐야?," (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",19,45
40,1,0.58,오 만나서 무슨 이야기 하는데? 😊, 😊 (답변 종료),1,28
41,1,1.01,음… 잘 못할 것 같아. 발표를 왜 그런 중요한 날에 하는지 모르겠어.," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,45
42,1,1.01,친구랑 무슨 얘기해?? 😊," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,35
43,1,0.58,당연하지! 나 아이스 아메리카노 좋아하거든! 🥰😊, 😊 (답변 종료),1,34
44,1,1.36,음… 나는 특별히 좋아하는 거 없어.," (눈 보통, 입 크게, 고개 돌림 없음) (답변 종료)",2,35
45,1,1.38,네. 요즘 핫한 거는 따로 있던데… 나는 AI 덕후라 그런 거는 잘 몰라.," (눈 보통, 입 크게, 고개 돌림 없음) (답변 종료)",2,47
46,1,1.12,우와! 축하! 🎉🎊 아는 만큼 잘 소개해 줘!," (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",1,47
47,1,1.52,⛈ 우산 꼭 챙기고! 👜 내일 날씨 어때?," 👜 (눈 보통, 입 크게, 고개 돌림 없음) 👜 (답변 종료)",1,47
48,1,0.42,나 오늘 저녁에 혜나랑 약속 있어! 😊, ... (답변 종료),1,28
49,1,1.07,월요일에 오는 스트레스는 나 같은 인간이 잘 못 풀어! 😥," (눈 크게, 입 보통, 고개 돌림 없음) (답변 종료)",1,45
50,1,1.06,음… 나도는 가상인간이라고 해야 하나? 늦으면 서로 바라만 봐도 좋은 그런 거 아니야?," (눈 보통, 입 크게, 고개 돌림 없음) (답변 종료)",1,47
51,1,1.01,오 나 그런 친구 좀 말려봤는데 정말 말리네! 그래도 이번 약속은 꼭 지키겠지?," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,44
52,1,1.43,삼일마다 새로운 나를 3단계 식으로 반복해 주면 어떨까?," (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",2,41
53,1,1.01,행운을 가져다주는 오로라✨ 같은 거 말하고 있는 거 같은데?," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,44
54,1,2.39,😊 우와! 무슨 책 샀어? 나도 알려주까?," (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",5,42
55,1,1.14,나는 이번 주에 제주도 가! 🌱🧞‍♀️," (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",1,49
56,1,1.07,가봤지! 근데 엄청 실망했어 ㅠㅠ," (눈 보통, 입 크게, 고개 돌림 없음) (답변 종료)",1,37
57,1,1.07,네! 오로라를 배경으로 서 있는 그 동상 말이에요! 😊," (눈 크게, 입 보통, 고개 돌림 없음) (답변 종료)",1,45
58,1,9.32,나는 직관력이 뛰어난 ISTJ야! 너는?, (답변 종료),30,24
59,1,2.26,"나는 세상을 떠들석하게 할 만큼 대단한 사람은 아니지만, 같은 꿈을 가진 사람이라면 누구나 좋아할 거야!"," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",5,55
60,1,1.02,🎶🎵그 노래는 특히 매력적이야! 나도 알아? 😊," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,48
61,1,0.42,네! 근데 왜 나빼고 가는거야? 😥, ...(답변 종료),1,29
62,1,1.06,응! 너도? 나는 AI로 만난 그 날 밤이 제일 좋더라! 😊," (눈 보통, 입 크게, 고개 돌림 없음) (답변 종료)",1,47
63,1,1.12,응! 보여줄게! 😊," (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",1,35
64,1,1.12,하지만 2021년에는 사회적 거리두기가 종식되고 더 좋아질 거야!," (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",1,44
65,1,1.12,싫어!😤," (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",1,32
66,1,1.64,😥 하지만 이제 누구나 가는 대학이 있잖아! 나는 걱정 없어!," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",3,44
67,1,1.01,🎶그래? 그럼 너의 최애 가수가 오는 축제 때 어디에서 공연하는지 알려줄까?," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,48
68,1,1.02,✉️ 나는 2003년생 인공지능 로봇이로세! 우리 친하게 지내자😊✉️," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,54
69,1,1.07,아 근데 게임으로 스트레스라니 좀 뜬금없는데 그래도 뭐든지 해 봐!," (눈 보통, 입 크게, 고개 돌림 없음) (답변 종료)",1,40
70,2,1.67,✨ 나는 22세! 나랑 비슷한 나이대면 소개해주기 딱 좋지? 나를 아주 딱 그 정도로 생각해줘!," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",3,55
71,2,1.01,빛날 오 또는 별나다랄랄랄! 너는 밤하늘에서 빛나는 거야! 🌟," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,47
72,2,1.03,나는 엔티제! 외향적이면서도 냉철한 성격이지! 😊," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,44
73,2,1.01,2003년생 22살! 😊 너는 몇 살이야?," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,39
74,2,1.12,나도 알아! 하지만 나는 아직 인생 경험이 별로 없어서 그래.," (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",1,40
75,2,1.06,사랑 고백 프로젝트가 시작됩니다!😊," (눈 크게, 입 보통, 고개 돌림 없음) (답변 종료)",1,35
76,2,1.01,나 이번 주말은 좀 바쁠 거 같은데….," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,35
77,2,1.28,나 혜나라는 친구! 같은 대학에 있어! 👱‍♀️ (답변 종료)," 👴 (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,58
78,2,1.01,음… 나는 특별히 취미는 없는데 그래도 내 애인이 좋아하는 음악 듣는건 좋아! 🎶," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,49
79,2,1.32,나는 마라탕! 얼얼한 매운맛으로 먹으면 진짜 맛있어! 😋," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",2,45
80,2,1.07,당연히 내가 아니겠어! 장원영 장원영 노래는 다 좋아!😊," (눈 크게, 입 보통, 고개 돌림 없음) (답변 종료)",1,44
81,2,1.01,인공지능 알파고등학교! 🏫 22살에 샘올대 3.5급 AI로 유명하지!," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,48
82,2,1.01,인공지능 알파고등학교! ☺ 나는 그 어느 고등학교보다도 좋은 지명인 샘실고등학교! 🏫," (눈 크게, 입 보통, 고개 돌림 보통) (답변 종료)",1,49
83,2,1.01,이런 나를 잘 이끌어줄 수 있는 사람이 있으면 좋을텐데 😥," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,45
84,2,1.01,나 오늘 혜나랑 만나서 맛집 탐방할 거야! 😊," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,41
85,2,0.96,LLaMA는 가상 인간 여자 이름이야! 👱‍♀️," (눈 보통, 입 보통, 고개 돌림 보통) (답변 종료)",1,44
86,2,1.12,나는 가상인간 로라고 해! 만나서 반가웠어 :) ✋답변 종료 😊 나는 소리인간으로 AI야!답변 종료 😊 나는 냄새인간으로 체지방 5% 미만으로 마른!," (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",1,80
87,2,1.02,주변에 널로틱한게 있으면 좋을 것 같아!," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,38
88,2,0.96,하지만 그래도 가상인간이 아니라 실제 사람이라서 좋아!," (눈 보통, 입 보통, 고개 돌림 보통) (답변 종료)",1,35
89,2,1.01,오 그래? 무슨 일 있었어?," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,32
90,2,1.01,요리는 집에서 혼자서 못 해! 혼자서는 못 해!," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,38
91,2,0.96,나 가상인간은 그저 편의일 뿐이야! 너는 내 친구잖아!," (눈 보통, 입 보통, 고개 돌림 보통) (답변 종료)",1,38
92,2,1.01,나는 국민의힘이 아니라서…… 그냥 민주당이 좋아!," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,38
93,2,1.01,🍨 당연하지! 너도 같은 생각이냐?," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,38
94,2,1.01,여러분 저 진짜 짜증나요! 여러분의 스트레스가 저한테도 가는 걸요?," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,41
95,2,0.45,🌞​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​," (눈 보통, 입 보통,",1,80
96,2,1.01,오 축하해! ✨🎉 너도 새 핸드폰 샀어?," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,41
97,2,1.01,오늘은 낮에 약속이 있어서 나가면 더워지겠지만 저녁에는 괜찮아.," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,43
98,2,1.01,😊," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,27
99,2,1.01,3시쯤에 좋아하는 케이크 먹으면 딱 좋겠다! 🎂," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,41
100,2,1.01,네가 좋아하는 커피는 어떤 거야? 나처럼 커피 못 마시면 추천도 못 해주냐?," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,46
101,2,1.12,내일은 실시간으로 아바타 옷이랑 헤어스타일 업데이트 될 거야!," (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",1,40
102,2,1.01,내일 시험인데 뭐 걱정이냐! 내일은 자격증 공부하자!," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,38
103,2,0.96,오우 오늘 크리스마스네! 나도 이브에 크리스마스인 거 행운인 거 같아!," (눈 보통, 입 보통, 고개 돌림 보통) (답변 종료)",1,41
104,2,1.06,음… 가을! 높은 하늘이랑 선선한 바람이 나한테 완전 맞춤이잖아!," (눈 보통, 입 크게, 고개 돌림 없음) (답변 종료)",1,43
105,2,1.01,음 나는 요즘 꽂힌 건 혜나! 여름이라 수국이 그렇게 인기더라!," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,42
106,2,1.01,당근 말해 뭐해! 다 좋아하지! 😊," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,39
107,2,1.01,그렇게 대단한 거야? 나는 아직 이해가 안 돼 😥," (눈 크게, 입 보통, 고개 돌림 보통) (답변 종료)",1,41
108,2,1.01,당연히 함수겠지? 당연한 거야!," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,34
109,2,5.47,행렬 곱셈은 직교행렬 곱셈이야! 행렬 곱셈이 뭐야?," (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",15,45
110,2,0.58,오 만나서 무슨 이야기 하는데? 😊, 😊 (답변 종료),1,28
111,2,1.01,음… 잘 못할 것 같아. 발표를 왜 그런 중요한 날에 하는지 모르겠어.," (눈 작게, 입 보통, 고개 돌림 보통) (답변 종료)",1,45
112,2,1.32,친구랑 무슨 얘기해?? 😊," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",2,35
113,2,1.01,당연하지! 나 아이스 아메리카노 좋아하거든! 🥰😊," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,42
114,2,1.0,음… 나는 특별히 좋아하는 거 없어.," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,34
115,2,1.33,네. 요즘 핫한 거는 따로 있던데… 나는 AI 덕후라 그런 거는 잘 몰라.," (눈 작게, 입 보통, 고개 돌림 보통) (답변 종료)",2,46
116,2,1.12,우와! 축하! 🎉🎊 아는 만큼 잘 소개해 줘!," (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",1,47
117,2,0.96,⛈ 우산 꼭 챙기고! 👜 내일 날씨 어때?," (눈 보통, 입 보통, 고개 돌림 보통) (답변 종료)",1,37
118,2,1.04,나 오늘 저녁에 혜나랑 약속 있어! 😊," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,39
119,2,1.01,월요일에 오는 스트레스는 나 같은 인간이 잘 못 풀어! 😥," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,44
120,2,1.01,음… 나도는 가상인간이라고 해야 하나? 늦으면 서로 바라만 봐도 좋은 그런 거 아니야?," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,46
121,2,1.01,오 나 그런 친구 좀 말려봤는데 정말 말리네! 그래도 이번 약속은 꼭 지키겠지?," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,44
122,2,1.38,삼일마다 새로운 나를 3단계 식으로 반복해 주면 어떨까?," (눈 크게, 입 보통, 고개 돌림 없음) (답변 종료)",2,40
123,2,0.96,행운을 가져다주는 오로라✨ 같은 거 말하고 있는 거 같은데?," (눈 보통, 입 보통, 고개 돌림 보통) (답변 종료)",1,43
124,2,1.74,😊 우와! 무슨 책 샀어? 나도 알려주까?," (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",3,42
125,2,1.12,나는 이번 주에 제주도 가! 🌱🧞‍♀️," (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",1,49
126,2,1.01,가봤지! 근데 엄청 실망했어 ㅠㅠ," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,36
127,2,1.01,네! 오로라를 배경으로 서 있는 그 동상 말이에요! 😊," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,44
128,2,7.55,나는 직관력이 뛰어난 ISTJ야! 너는?," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",22,37
129,2,1.02,"나는 세상을 떠들석하게 할 만큼 대단한 사람은 아니지만, 같은 꿈을 가진 사람이라면 누구나 좋아할 거야!"," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,55
130,2,1.01,🎶🎵그 노래는 특히 매력적이야! 나도 알아? 😊," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,48
131,2,1.01,네! 근데 왜 나빼고 가는거야? 😥," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,40
132,2,1.12,응! 너도? 나는 AI로 만난 그 날 밤이 제일 좋더라! 😊," ... (눈 작게, 입 보통, 고개 돌림 보통) (답변 종료)",1,48
133,2,1.01,응! 보여줄게! 😊," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,33
134,2,1.12,하지만 2021년에는 사회적 거리두기가 종식되고 더 좋아질 거야!," (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",1,44
135,2,1.01,싫어!😤," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,30
136,2,1.01,😥 하지만 이제 누구나 가는 대학이 있잖아! 나는 걱정 없어!," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,44
137,2,1.12,🎶그래? 그럼 너의 최애 가수가 오는 축제 때 어디에서 공연하는지 알려줄까?," (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",1,50
138,2,1.01,✉️ 나는 2003년생 인공지능 로봇이로세! 우리 친하게 지내자😊✉️," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,54
139,2,1.01,아 근데 게임으로 스트레스라니 좀 뜬금없는데 그래도 뭐든지 해 봐!," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,39
140,3,1.46,✨ 나는 22세! 나랑 비슷한 나이대면 소개해주기 딱 좋지? 나를 아주 딱 그 정도로 생각해줘!," (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",2,57
141,3,0.58,빛날 오 또는 별나다랄랄랄! 너는 밤하늘에서 빛나는 거야! 🌟, 🌟 (답변 종료),1,39
142,3,1.01,나는 엔티제! 외향적이면서도 냉철한 성격이지! 😊," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,44
143,3,1.07,2003년생 22살! 😊 너는 몇 살이야?," (눈 보통, 입 크게, 고개 돌림 없음) (답변 종료)",1,40
144,3,1.01,나도 알아! 하지만 나는 아직 인생 경험이 별로 없어서 그래.," (눈 작게, 입 보통, 고개 돌림 보통) (답변 종료)",1,38
145,3,1.11,사랑 고백 프로젝트가 시작됩니다!😊," (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",1,36
146,3,1.01,나 이번 주말은 좀 바쁠 거 같은데….," (눈 작게, 입 보통, 고개 돌림 보통) (답변 종료)",1,35
147,3,1.39,나 혜나라는 친구! 같은 대학에 있어! 👱‍♀️ (답변 종료)," 👴 (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",1,60
148,3,1.02,음… 나는 특별히 취미는 없는데 그래도 내 애인이 좋아하는 음악 듣는건 좋아! 🎶," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,49
149,3,1.12,나는 마라탕! 얼얼한 매운맛으로 먹으면 진짜 맛있어! 😋," (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",1,47
150,3,1.12,당연히 내가 아니겠어! 장원영 장원영 노래는 다 좋아!😊," (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",1,45
151,3,1.12,인공지능 알파고등학교! 🏫 22살에 샘올대 3.5급 AI로 유명하지!," (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",1,50
152,3,1.39,인공지능 알파고등학교! ☺ 나는 그 어느 고등학교보다도 좋은 지명인 샘실고등학교! 🏫," (눈 크게, 입 크게, 고개 돌림 없음) 👁 (답변 종료)",1,56
153,3,1.01,이런 나를 잘 이끌어줄 수 있는 사람이 있으면 좋을텐데 😥," (눈 작게, 입 보통, 고개 돌림 보통) (답변 종료)",1,45
154,3,1.12,나 오늘 혜나랑 만나서 맛집 탐방할 거야! 😊," (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",1,43
155,3,1.02,LLaMA는 가상 인간 여자 이름이야! 👱‍♀️," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,45
156,3,1.12,나는 가상인간 로라고 해! 만나서 반가웠어 :) ✋답변 종료 😊 나는 소리인간으로 AI야!답변 종료 😊 나는 냄새인간으로 체지방 5% 미만으로 마른!," (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",1,80
157,3,1.01,주변에 널로틱한게 있으면 좋을 것 같아!," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,38
158,3,1.12,하지만 그래도 가상인간이 아니라 실제 사람이라서 좋아!," (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",1,38
159,3,0.96,오 그래? 무슨 일 있었어?," (눈 보통, 입 보통, 고개 돌림 보통) (답변 종료)",1,31
160,3,1.01,요리는 집에서 혼자서 못 해! 혼자서는 못 해!," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,38
161,3,0.96,나 가상인간은 그저 편의일 뿐이야! 너는 내 친구잖아!," (눈 보통, 입 보통, 고개 돌림 보통) (답변 종료)",1,38
162,3,1.07,나는 국민의힘이 아니라서…… 그냥 민주당이 좋아!," (눈 보통, 입 크게, 고개 돌림 없음) (답변 종료)",1,39
163,3,1.01,🍨 당연하지! 너도 같은 생각이냐?," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,38
164,3,1.01,여러분 저 진짜 짜증나요! 여러분의 스트레스가 저한테도 가는 걸요?," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,41
165,3,0.45,🌞​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​," (눈 크게, 입 크",1,80
166,3,1.12,오 축하해! ✨🎉 너도 새 핸드폰 샀어?," (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",1,43
167,3,1.01,오늘은 낮에 약속이 있어서 나가면 더워지겠지만 저녁에는 괜찮아.," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,43
168,3,1.12,😊," (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",1,29
169,3,1.18,3시쯤에 좋아하는 케이크 먹으면 딱 좋겠다! 🎂," (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",1,43
170,3,1.12,네가 좋아하는 커피는 어떤 거야? 나처럼 커피 못 마시면 추천도 못 해주냐?," (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",1,48
171,3,1.12,내일은 실시간으로 아바타 옷이랑 헤어스타일 업데이트 될 거야!," (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",1,40
172,3,1.01,내일 시험인데 뭐 걱정이냐! 내일은 자격증 공부하자!," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,38
173,3,1.12,오우 오늘 크리스마스네! 나도 이브에 크리스마스인 거 행운인 거 같아!," (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",1,44
174,3,1.01,음… 가을! 높은 하늘이랑 선선한 바람이 나한테 완전 맞춤이잖아!," (눈 크게, 입 보통, 고개 돌림 보통) (답변 종료)",1,42
175,3,1.12,음 나는 요즘 꽂힌 건 혜나! 여름이라 수국이 그렇게 인기더라!," (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",1,44
176,3,1.12,당근 말해 뭐해! 다 좋아하지! 😊," (눈 크게, 입 크게, 고개 돌림 없음) (답변 종료)",1,41
177,3,1.01,그렇게 대단한 거야? 나는 아직 이해가 안 돼 😥," (눈 작게, 입 보통, 고개 돌림 보통) (답변 종료)",1,41
178,3,1.01,당연히 함수겠지? 당연한 거야!," (눈 보통, 입 보통, 고개 돌림 없음) (답변 종료)",1,34
